2025-04-07 13:59:59.999,long,0.1289931440143956,200.0,1550.47
2025-04-08 14:59:59.999,short,0.1289931440143956,197.50914238908203,1531.16
2025-04-09 08:59:59.999,long,0.1332279761678541,RED_197.509142389082,1482.49
2025-04-10 05:59:59.999,short,0.1332279761678541,215.4402957015135,1617.08
2025-04-11 04:59:59.999,long,0.1392191844222021,RED_215.44029570151352,1547.49
2025-04-12 01:59:59.999,short,0.1392191844222021,216.4412816375092,1554.68
2025-04-12 06:59:59.999,long,0.137523449907875,RED_216.4412816375092,1573.85
2025-04-13 00:59:59.999,short,0.137523449907875,225.82725709372164,1642.1
2025-04-14 02:59:59.999,long,0.1380834864585198,225.82725709372164,1635.44
2025-04-14 16:59:59.999,short,0.1380834864585198,224.79439261501193,1627.96
2025-04-15 08:59:59.999,long,0.1369803802488693,224.79439261501193,1641.07
2025-04-15 10:59:59.999,short,0.1369803802488693,223.70402878823091,1633.11
2025-04-16 12:59:59.999,long,0.1418235946519019,223.70402878823091,1577.34
2025-04-17 14:59:59.999,short,0.1418235946519019,222.6502794799673,1569.91
2025-04-17 16:59:59.999,long,0.1386900792833891,222.6502794799673,1605.38
2025-04-17 19:59:59.999,short,0.1386900792833891,219.3314258827158,1581.45
2025-04-18 10:59:59.999,long,0.1384598163493736,RED_219.33142588271585,1584.08
2025-04-19 00:59:59.999,short,0.1384598163493736,219.62634529154,1586.21
2025-04-19 03:59:59.999,long,0.1374589082788028,219.62634529153996,1597.76
2025-04-19 12:59:59.999,short,0.1374589082788028,219.54799371382103,1597.19
2025-04-19 13:59:59.999,long,0.1368343598635203,RED_219.54799371382103,1604.48
2025-04-20 03:59:59.999,short,0.1368343598635203,220.55919963321244,1611.87
2025-04-20 21:59:59.999,long,0.1388037757288939,RED_220.55919963321247,1589.0
2025-04-21 12:59:59.999,short,0.1388037757288939,225.37707868876237,1623.71
2025-04-22 08:59:59.999,long,0.1384592711956764,RED_225.3770786887623,1627.75
2025-04-23 09:59:59.999,short,0.1384592711956764,247.2259516834401,1785.55
2025-04-25 00:59:59.999,long,0.1393489567868782,247.2259516834401,1774.15
2025-04-25 02:59:59.999,short,0.1393489567868782,243.10958349995565,1744.61
2025-04-25 05:59:59.999,long,0.1375629978044858,RED_243.1095834999556,1767.26
2025-04-25 23:59:59.999,short,0.1375629978044858,245.4949258818854,1784.6
2025-04-26 01:59:59.999,long,0.1358351828041196,245.4949258818854,1807.3
2025-04-26 04:59:59.999,short,0.1358351828041196,243.3949139557337,1791.84
2025-04-26 19:59:59.999,long,0.1342438910338946,243.39491395573373,1813.08
2025-04-27 04:59:59.999,short,0.1342438910338946,241.3973648571494,1798.2
2025-04-28 07:59:59.999,long,0.1337537136493162,241.3973648571494,1804.79
2025-04-28 14:59:59.999,short,0.1337537136493162,238.33841742598955,1781.92
2025-04-28 22:59:59.999,long,0.132272081063106,RED_238.3384174259896,1801.88
2025-04-29 16:59:59.999,short,0.132272081063106,240.23652178924513,1816.23
2025-04-29 17:59:59.999,long,0.1316227471053671,240.2365217892451,1825.19
2025-04-29 19:59:59.999,short,0.1316227471053671,239.77057726449212,1821.65
2025-04-30 21:59:59.999,long,0.133761730560603,RED_239.7705772644921,1792.52
2025-05-01 21:59:59.999,short,0.133761730560603,246.6285411903342,1843.79
2025-05-02 16:59:59.999,long,0.1331320970954727,246.6285411903342,1852.51
2025-05-02 21:59:59.999,short,0.1331320970954727,244.63555369681495,1837.54
2025-05-03 15:59:59.999,long,0.1333505332138558,244.635553696815,1834.53
2025-05-03 17:59:59.999,short,0.1333505332138558,243.2313725820731,1824.0
2025-05-03 20:59:59.999,long,0.1322858640884075,243.2313725820731,1838.68
2025-05-04 04:59:59.999,short,0.1322858640884075,242.16647137616144,1830.63
2025-05-04 05:59:59.999,long,0.1312029166492363,242.1664713761614,1845.74
2025-05-04 09:59:59.999,short,0.1312029166492363,239.78513843897775,1827.59
2025-05-04 21:59:59.999,long,0.1306439097743707,239.7851384389778,1835.41
2025-05-04 22:59:59.999,short,0.1306439097743707,237.5132408480015,1818.02
2025-05-05 08:59:59.999,long,0.1299022319229935,237.51324084800143,1828.4
2025-05-05 12:59:59.999,short,0.1299022319229935,234.55796507175336,1805.65
2025-05-05 18:59:59.999,long,0.1286934478971109,234.55796507175333,1822.61
2025-05-06 02:59:59.999,short,0.1286934478971109,232.1153634306662,1803.63
2025-05-06 21:59:59.999,long,0.1307095710862458,RED_232.1153634306662,1775.81
2025-05-07 14:59:59.999,short,0.1307095710862458,238.18028752906804,1822.21
2025-05-08 02:59:59.999,long,0.1293361538744695,RED_238.18028752906807,1841.56
2025-05-09 14:59:59.999,short,0.1293361538744695,298.2439973883717,2305.96
2025-05-10 14:59:59.999,long,0.1224383884970756,RED_298.2439973883717,2435.87
2025-05-11 04:59:59.999,short,0.1224383884970756,311.6081474928275,2545.02
2025-05-13 10:59:59.999,long,0.125526463192151,RED_311.6081474928275,2482.41
2025-05-14 04:59:59.999,short,0.125526463192151,335.74437583541436,2674.69
2025-05-15 17:59:59.999,long,0.1305615996000118,335.74437583541436,2571.54
2025-05-15 19:59:59.999,short,0.1305615996000118,330.4487973556379,2530.98
2025-05-15 23:59:59.999,long,0.1296543704238796,RED_330.4487973556379,2548.69
2025-05-16 17:59:59.999,short,0.1296543704238796,334.25544967128303,2578.05
2025-05-17 17:59:59.999,long,0.1353069199389896,334.25544967128303,2470.35
2025-05-18 18:59:59.999,short,0.1353069199389896,333.2622968789309,2463.01
2025-05-19 11:59:59.999,long,0.1378495424676457,RED_333.26229687893095,2417.58
2025-05-20 09:59:59.999,short,0.1378495424676457,348.2782475399316,2526.51
2025-05-20 23:59:59.999,long,0.1379762409089377,RED_348.27824753993156,2524.19
2025-05-21 10:59:59.999,short,0.1379762409089377,348.91431801052175,2528.8
2025-05-22 00:59:59.999,long,0.1349191129540705,RED_348.91431801052175,2586.1
2025-05-22 17:59:59.999,short,0.1349191129540705,358.7903970787598,2659.3
2025-05-23 02:59:59.999,long,0.1326240138241538,358.79039707875984,2705.32
2025-05-23 06:59:59.999,short,0.1326240138241538,352.39659337229733,2657.11
2025-05-24 05:59:59.999,long,0.138130823137645,352.3965933722973,2551.18
2025-05-24 22:59:59.999,short,0.138130823137645,348.8341994435774,2525.39
2025-05-25 13:59:59.999,long,0.1387781714122626,RED_348.8341994435774,2513.61
2025-05-26 13:59:59.999,short,0.1387781714122626,354.0605853789632,2551.27
2025-05-27 05:59:59.999,long,0.1377930365629879,RED_354.0605853789632,2569.51
2025-05-27 22:59:59.999,short,0.1377930365629879,366.5046745109666,2659.82
2025-05-28 23:59:59.999,long,0.1366738792179917,RED_366.5046745109666,2681.6
2025-05-29 11:59:59.999,short,0.1366738792179917,371.18302139659846,2715.83
2025-05-30 12:59:59.999,long,0.1422048200891113,371.18302139659846,2610.2
2025-05-30 13:59:59.999,short,0.1422048200891113,366.4177378754124,2576.69
2025-05-31 08:59:59.999,long,0.1451452522590354,366.4177378754124,2524.49
2025-06-01 02:59:59.999,short,0.1451452522590354,363.88930758106005,2507.07
2025-06-01 05:59:59.999,long,0.1444819333041078,363.88930758106005,2518.58
2025-06-01 07:59:59.999,short,0.1444819333041078,362.5051706600067,2509.0
2025-06-01 17:59:59.999,long,0.1427753439989943,362.5051706600066,2538.99
2025-06-02 03:59:59.999,short,0.1427753439989943,356.4115189781296,2496.31
2025-06-02 15:59:59.999,long,0.1400773933941454,RED_356.41151897812966,2544.39
2025-06-03 10:59:59.999,short,0.1400773933941454,365.80650975307503,2611.46
2025-06-03 14:59:59.999,long,0.1381131578015083,365.8065097530751,2648.6
2025-06-03 15:59:59.999,short,0.1381131578015083,362.3509185448813,2623.58
2025-06-04 08:59:59.999,long,0.1372026848056529,362.35091854488127,2640.99
2025-06-04 11:59:59.999,short,0.1372026848056529,360.07472600395556,2624.4
2025-06-04 15:59:59.999,long,0.1349640830171539,360.07472600395556,2667.93
2025-06-04 18:59:59.999,short,0.1349640830171539,354.83542030122965,2629.11
2025-06-06 07:59:59.999,long,0.1444981431729527,RED_354.83542030122965,2455.64
2025-06-08 03:59:59.999,short,0.1444981431729527,362.9388761703688,2511.72
2025-06-08 16:59:59.999,long,0.1435727047918513,362.9388761703688,2527.91
2025-06-08 23:59:59.999,short,0.1435727047918513,360.3430816677321,2509.83
2025-06-09 11:59:59.999,long,0.1417674480062208,RED_360.3430816677322,2541.79
2025-06-10 08:59:59.999,short,0.1417674480062208,379.0450434087128,2673.71
2025-06-10 11:59:59.999,long,0.1366597840414447,379.0450434087128,2773.64
2025-06-10 16:59:59.999,short,0.1366597840414447,373.1919048582177,2730.81
2025-06-10 22:59:59.999,long,0.1331107300055705,373.1919048582177,2803.62
2025-06-11 01:59:59.999,short,0.1331107300055705,370.6734498465123,2784.7
2025-06-11 15:59:59.999,long,0.1293704300370696,370.6734498465123,2865.21
2025-06-11 19:59:59.999,short,0.1293704300370696,363.9642993447898,2813.35
