open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,amount,VWEMA12,VWEMA26,MACD,VW_Signal,VW_Hist
2025-10-10 08:00:00,3.674,3.748,3.666,3.702,1936947.66,2025-10-10 11:59:59.999,7168154.63204,34704,989961.64,3666367.94571,0.0,7170580.237319999,3.9192701145966344,3.9505496722889752,-0.03127955769234081,0.023692479759570142,-0.054972037451910954
2025-10-10 12:00:00,3.702,3.724,3.315,3.35,8086825.26,2025-10-10 15:59:59.999,28307638.92575,107517,3339298.4,11671696.12559,0.0,27090864.621,3.7732767358487,3.8834508026254975,-0.11017406677679764,-0.003080829547703416,-0.10709323722909422
2025-10-10 16:00:00,3.349,3.478,3.294,3.388,5164251.5,2025-10-10 19:59:59.999,17511957.7626,69215,2582057.77,8764054.71822,0.0,17496484.082,3.710798799286073,3.848003705078633,-0.13720490579256017,-0.02990564479667477,-0.10729926099588541
2025-10-10 20:00:00,3.389,3.402,1.51,2.851,27544744.01,2025-10-10 23:59:59.999,72603249.67171,544282,12103395.4,31842733.33122,0.0,78530065.17251,3.276179883541465,3.557027785807846,-0.28084790226638123,-0.08009409629061606,-0.20075380597576517
2025-10-11 00:00:00,2.846,3.006,2.69,2.913,7662621.22,2025-10-11 03:59:59.999,21849392.08033,117851,3488592.24,9961450.50795,0.0,22321215.613859996,3.224424671799866,3.5051090236759928,-0.28068435187612684,-0.12021214740771823,-0.1604722044684086
2025-10-11 04:00:00,2.911,2.929,2.814,2.829,3647878.64,2025-10-11 07:59:59.999,10460790.61882,61039,1649765.64,4733541.79885,0.0,10319848.67256,3.1950741980891526,3.478200769025563,-0.28312657093641036,-0.15279503211345666,-0.1303315388229537
2025-10-11 08:00:00,2.83,2.914,2.8,2.834,2993198.72,2025-10-11 11:59:59.999,8521113.24045,59673,1638821.19,4669389.21926,0.0,8482725.17248,3.170829993219258,3.456254740691414,-0.28542474747215607,-0.17932097518519655,-0.10610377228695952
2025-10-11 12:00:00,2.834,2.836,2.735,2.768,3072576.46,2025-10-11 15:59:59.999,8528496.08978,44015,1624268.2,4510548.21546,0.0,8504891.64128,3.1404881625177445,3.4312066585890517,-0.2907184960713072,-0.20160047936241868,-0.0891180167088885
2025-10-11 16:00:00,2.768,2.843,2.659,2.685,2949007.38,2025-10-11 19:59:59.999,8163041.39918,49651,1292215.98,3588435.85102,0.0,7918084.8153,3.104635909375007,3.404079813959349,-0.2994439045843422,-0.2211691644068034,-0.07827474017753883
2025-10-11 20:00:00,2.685,2.697,2.562,2.648,3703561.52,2025-10-11 23:59:59.999,9778502.64817,48310,1845872.1,4872486.15512,0.0,9807030.90496,3.056869908783636,3.3685516522025405,-0.3116817434189043,-0.2392716802092236,-0.07241006320968071
2025-10-12 00:00:00,2.648,2.666,2.57,2.622,2617806.04,2025-10-12 03:59:59.999,6830905.94928,32532,1285807.2,3355711.36195,0.0,6863887.43688,3.021924109763367,3.3426992547034144,-0.32077514494004733,-0.25557237315538833,-0.065202771784659
2025-10-12 04:00:00,2.622,2.856,2.616,2.806,3776730.62,2025-10-12 07:59:59.999,10461751.1917,57516,2082725.9,5770363.11474,0.0,10597506.11972,2.995904536580073,3.3152233757160126,-0.3193188391359394,-0.26832166635149857,-0.050997172784440825
2025-10-12 08:00:00,2.805,3.228,2.777,3.217,9104683.21,2025-10-12 11:59:59.999,27501542.44525,125393,4963610.11,15009895.95782,0.0,29289765.886570003,3.052411116958224,3.3036711011430406,-0.25125998418481643,-0.26490932991816213,0.013649345733345697
2025-10-12 12:00:00,3.216,3.374,3.084,3.35,12889613.55,2025-10-12 15:59:59.999,41637776.58312,161970,6270443.02,20271875.88483,0.0,43180205.392500006,3.141547071477587,3.310732416886775,-0.16918534540918806,-0.24576453301636733,0.07657918760717927
2025-10-12 16:00:00,3.348,3.49,3.259,3.42,7282464.33,2025-10-12 19:59:59.999,24437348.03311,126383,3495131.38,11738122.2695,0.0,24906028.0086,3.187955479441173,3.3200299118759147,-0.1320744324347416,-0.2230265129000422,0.0909520804653006
2025-10-12 20:00:00,3.42,3.501,3.303,3.418,4176067.27,2025-10-12 23:59:59.999,14128745.32502,54058,2124459.98,7195166.31621,0.0,14273797.928860001,3.211301940928267,3.324934217477918,-0.11363227654965113,-0.201147665629964,0.08751538908031287
2025-10-13 00:00:00,3.418,3.471,3.336,3.34,4740742.1,2025-10-13 03:59:59.999,16125131.65293,77786,2249779.35,7656586.23282,0.0,15834078.613999998,3.2267250697924825,3.3258054011912934,-0.0990803313988109,-0.1807341987837334,0.0816538673849225
2025-10-13 04:00:00,3.341,3.571,3.265,3.488,5621516.9,2025-10-13 07:59:59.999,19133921.60546,83852,2831392.54,9650739.8303,0.0,19607850.9472,3.264294529706424,3.3369884246999013,-0.07269389499347723,-0.15912613802568218,0.08643224303220495
2025-10-13 08:00:00,3.487,3.554,3.284,3.36,7434941.46,2025-10-13 11:59:59.999,25572074.39853,113948,3510022.69,12077066.72082,0.0,24981403.3056,3.2818575411424993,3.3390515367148472,-0.057193995572347944,-0.13873970953501533,0.08154571396266738
2025-10-13 12:00:00,3.359,3.525,3.328,3.401,7015610.01,2025-10-13 15:59:59.999,24028708.25178,132826,3416466.76,11712455.63107,0.0,23860089.644009996,3.3020974388534556,3.3442377207644007,-0.0421402819109451,-0.11941982401020129,0.0772795420992562
2025-10-13 16:00:00,3.4,3.541,3.399,3.503,4810073.43,2025-10-13 19:59:59.999,16775582.85563,88913,2553250.54,8906633.4339,0.0,16849687.22529,3.3264057726726977,3.353505036744201,-0.027099264071503537,-0.10095571202246174,0.0738564479509582
2025-10-13 20:00:00,3.503,3.695,3.493,3.644,4479803.3,2025-10-13 23:59:59.999,16193486.31392,73626,2276110.89,8221615.23143,0.0,16324403.2252,3.363731017230411,3.369615121102211,-0.0058841038718000505,-0.08194139039232941,0.07605728652052936
2025-10-14 00:00:00,3.643,3.888,3.627,3.684,9485769.69,2025-10-14 03:59:59.999,35504953.38896,148180,4593777.2,17190900.65638,0.0,34945575.53796,3.4365159615335017,3.4049987768539167,0.031517184679584975,-0.05924967537794654,0.09076686005753151
2025-10-14 04:00:00,3.685,3.723,3.313,3.36,10479496.96,2025-10-14 07:59:59.999,36439556.78696,180385,4897846.87,17031002.72536,0.0,35211109.7856,3.4190073622870267,3.3996714348799135,0.019335927407113207,-0.04353255482093459,0.0628684822280478
2025-10-14 08:00:00,3.359,3.466,3.27,3.374,7154423.37,2025-10-14 11:59:59.999,24256698.41505,144353,3719870.92,12625473.16853,0.0,24139024.45038,3.4119930051245646,3.397610461864311,0.014382543260253566,-0.03194953520469696,0.04633207846495053
2025-10-14 12:00:00,3.373,3.453,3.249,3.441,10251920.56,2025-10-14 15:59:59.999,34346077.23647,155280,5544523.77,18592552.25358,0.0,35276858.64696,3.4180501220560986,3.402405596898429,0.015644525157669786,-0.022430723132223614,0.0380752482898934
2025-10-14 16:00:00,3.441,3.605,3.405,3.468,8344982.87,2025-10-14 19:59:59.999,29234633.14321,121917,4178761.57,14644443.72973,0.0,28940400.59316,3.4264055626831875,3.4082140309178404,0.018191531765347158,-0.01430627215270946,0.032497803918056616
2025-10-14 20:00:00,3.47,3.555,3.442,3.508,2395588.44,2025-10-14 23:59:59.999,8402259.60724,44273,1235362.6,4335392.42078,0.0,8403724.24752,3.43078744086172,3.4108803367253913,0.01990710413632879,-0.007463596894901811,0.027370701031230602
2025-10-15 00:00:00,3.507,3.517,3.392,3.397,3227646.61,2025-10-15 03:59:59.999,11145708.62367,57962,1504837.53,5199643.84257,0.0,10964315.534169998,3.4281258268073898,3.410360852719187,0.017764974088202656,-0.0024178826982809176,0.020182856786483575
2025-10-15 04:00:00,3.398,3.455,3.362,3.441,5055206.5,2025-10-15 07:59:59.999,17255663.31022,91179,2326039.55,7942949.2734,0.0,17394965.5665,3.42976414909599,3.4121850299459724,0.01757911915001742,0.0015815176713787496,0.01599760147863867
2025-10-15 08:00:00,3.44,3.53,3.161,3.218,22064561.91,2025-10-15 11:59:59.999,72942285.57774,291145,11281323.87,37198745.95683,0.0,71003760.22638,3.345843863344575,3.369629636286408,-0.023785772941833372,-0.0034919404512636747,-0.020293832490569697
2025-10-15 12:00:00,3.217,3.27,3.094,3.125,10080620.46,2025-10-15 15:59:59.999,32184383.53916,209619,5274380.46,16855609.70524,0.0,31501938.937500004,3.306918401836979,3.3457585536535963,-0.038840151816617485,-0.010561582724334438,-0.028278569092283046
2025-10-15 16:00:00,3.124,3.178,3.043,3.052,4234110.92,2025-10-15 19:59:59.999,13172018.73804,88964,2010893.57,6260941.54495,0.0,12922506.52784,3.2864092016300828,3.3333064848085643,-0.04689728317848152,-0.017828722815163855,-0.029068560363317664
2025-10-15 20:00:00,3.052,3.071,2.989,3.025,2929554.78,2025-10-15 23:59:59.999,8859602.4883,57797,1350254.2,4084973.40913,0.0,8861903.2095,3.2702734870719565,3.323840757936526,-0.05356727086456958,-0.024976432425045002,-0.02859083843952458
2025-10-16 00:00:00,3.026,3.139,3.017,3.1,3092479.38,2025-10-16 03:59:59.999,9564457.73941,62287,1536905.98,4754665.28381,0.0,9586686.078,3.2580989573570607,3.316270721276244,-0.05817176391918322,-0.03161549872387265,-0.02655626519531057
2025-10-16 04:00:00,3.1,3.13,3.032,3.042,2820261.23,2025-10-16 07:59:59.999,8704692.31548,62864,1517924.74,4688226.51925,0.0,8579234.661659999,3.242637498794151,3.307429460123651,-0.06479196132950005,-0.03825079124499813,-0.026541170084501915
2025-10-16 08:00:00,3.043,3.123,2.948,3.098,3179862.01,2025-10-16 11:59:59.999,9693687.10743,57312,1529986.98,4668109.62264,0.0,9851212.506979998,3.23004824398848,3.2995191451790054,-0.06947090119052524,-0.04449481323410356,-0.02497608795642168
2025-10-16 12:00:00,3.098,3.142,2.887,2.906,4712178.36,2025-10-16 15:59:59.999,14258199.82663,72889,2252389.73,6826940.90367,0.0,13693590.314160002,3.187185826680183,3.277087090744794,-0.0899012640646113,-0.053576103400205105,-0.03632516066440619
2025-10-16 16:00:00,2.905,3.041,2.86,2.925,4838782.97,2025-10-16 19:59:59.999,14180914.13927,84895,2499953.47,7326550.63818,0.0,14153440.187249998,3.1509207788483526,3.25615227669623,-0.10523149784787744,-0.06390718228973957,-0.04132431555813787
2025-10-16 20:00:00,2.926,2.94,2.867,2.902,1530565.21,2025-10-16 23:59:59.999,4438040.5676,28415,734694.39,2131677.23065,0.0,4441700.23942,3.138682735555942,3.249101850285617,-0.11041911472967492,-0.07320956877772665,-0.03720954595194827
2025-10-17 00:00:00,2.902,2.962,2.896,2.948,1142613.3,2025-10-17 03:59:59.999,3353688.65294,25863,550983.88,1617182.44967,0.0,3368424.0084,3.1307555414423556,3.2443452731573093,-0.11358973171495368,-0.08128560136517206,-0.03230413034978162
2025-10-17 04:00:00,2.948,2.948,2.706,2.714,4031105.88,2025-10-17 07:59:59.999,11262791.76436,66092,1892771.78,5288262.87309,0.0,10940421.35832,3.069189185235552,3.2142357072876484,-0.14504652205209645,-0.09403778550255694,-0.05100873654953951
2025-10-17 08:00:00,2.714,2.811,2.63,2.793,5955810.31,2025-10-17 11:59:59.999,16141159.13685,83821,2938239.52,7970276.49522,0.0,16634578.19583,3.012555615614713,3.1792452698054046,-0.1666896541906917,-0.1085681592401839,-0.05812149495050781
2025-10-17 12:00:00,2.792,2.827,2.721,2.799,3158240.53,2025-10-17 15:59:59.999,8756745.3045,40876,1554837.36,4311004.20718,0.0,8839915.24347,2.9882375216889314,3.161977661321987,-0.1737401396330558,-0.12160255531875828,-0.052137584314297505
2025-10-17 16:00:00,2.8,2.853,2.792,2.808,1711411.67,2025-10-17 19:59:59.999,4829288.5431,27912,920160.49,2598112.8654,0.0,4805643.9693599995,2.9759870110439284,3.152813644911037,-0.17682663386710873,-0.13264737102842838,-0.044179262838680344
2025-10-17 20:00:00,2.809,2.918,2.797,2.844,1344858.7,2025-10-17 23:59:59.999,3846808.82326,22112,718620.72,2055574.73514,0.0,3824778.1427999996,2.968150371976458,3.1461744762156107,-0.1780241042391526,-0.14172271767057323,-0.03630138656857937
2025-10-18 00:00:00,2.844,2.943,2.83,2.884,1922366.17,2025-10-18 03:59:59.999,5569561.15764,40600,892794.97,2588159.49728,0.0,5544104.034279999,2.960479354212339,3.137752560900466,-0.17727320668812707,-0.148832815474084,-0.02844039121404307
2025-10-18 04:00:00,2.884,3.002,2.826,2.945,3182811.04,2025-10-18 07:59:59.999,9297060.45888,59758,1611377.88,4714512.10367,0.0,9373378.512799999,2.958136240126381,3.127282164266599,-0.169145924140218,-0.1528954372073108,-0.016250486932907204
2025-10-18 08:00:00,2.946,2.977,2.887,2.912,2167214.28,2025-10-18 11:59:59.999,6337614.00232,34597,1035708.13,3029816.40239,0.0,6310927.983359999,2.9531266150139284,3.1190127486100345,-0.16588613359610616,-0.1554935764850699,-0.01039255711103626
2025-10-18 12:00:00,2.912,2.917,2.842,2.875,1440468.03,2025-10-18 15:59:59.999,4144510.50187,27307,689507.9,1985845.40227,0.0,4141345.58625,2.9469866300302354,3.112465001352021,-0.16547837132178556,-0.15749053545241304,-0.007987835869372517
2025-10-18 16:00:00,2.874,2.912,2.828,2.899,1044570.54,2025-10-18 19:59:59.999,2994307.89813,20803,524154.89,1505240.39756,0.0,3028209.9954600004,2.943958562644892,3.1080712882962573,-0.16411272565136548,-0.15881497349220353,-0.00529775215916195
2025-10-18 20:00:00,2.898,2.903,2.862,2.876,427741.38,2025-10-18 23:59:59.999,1232169.73714,11460,193501.5,557547.76455,0.0,1230184.20888,2.9419447472704237,3.105977859059087,-0.16403311178866353,-0.15985860115149553,-0.004174510637168005
2025-10-19 00:00:00,2.876,2.898,2.841,2.89,850411.72,2025-10-19 03:59:59.999,2435287.97979,15244,332366.64,951825.71015,0.0,2457689.8708,2.9385634479392935,3.1018740572246495,-0.163310609285356,-0.16054900277826764,-0.002761606507088371
2025-10-19 04:00:00,2.89,2.899,2.841,2.859,713337.97,2025-10-19 07:59:59.999,2046756.30349,15255,344145.23,987867.56279,0.0,2039433.25623,2.9337404772818894,3.0977641117622743,-0.16402363448038493,-0.16124392911869112,-0.0027797053616938072
2025-10-19 08:00:00,2.859,2.961,2.789,2.923,3683354.92,2025-10-19 11:59:59.999,10622621.48064,66728,1748494.99,5049452.89432,0.0,10766446.43116,2.930840260743375,3.082694030447873,-0.15185376970449838,-0.1593658972358526,0.007512127531354218
2025-10-19 12:00:00,2.924,2.967,2.89,2.945,1956994.8,2025-10-19 15:59:59.999,5744267.47175,41248,1017905.46,2987565.66477,0.0,5763349.686,2.9328930257389776,3.0762020981723923,-0.14330907243341473,-0.15615453227536502,0.01284545984195029
2025-10-19 16:00:00,2.944,2.981,2.929,2.943,990033.76,2025-10-19 19:59:59.999,2923867.79736,21694,470961.92,1390948.81681,0.0,2913669.35568,2.9336991766905274,3.072857004102553,-0.13915782741202554,-0.15275519130269713,0.013597363890671593
2025-10-19 20:00:00,2.943,2.949,2.891,2.899,753594.0,2025-10-19 23:59:59.999,2202594.30839,12911,293530.83,857766.3632,0.0,2184669.006,2.9313761284893127,3.0693403790779588,-0.13796425058864603,-0.14979700315988692,0.01183275257124089
2025-10-20 00:00:00,2.899,2.956,2.837,2.952,1617599.2,2025-10-20 03:59:59.999,4650837.48867,32834,773835.31,2227404.27354,0.0,4775152.8384,2.934370249656792,3.0640846004380404,-0.12971435078124838,-0.14578047268415922,0.016066121902910846
2025-10-20 04:00:00,2.952,2.962,2.9,2.922,1927774.21,2025-10-20 07:59:59.999,5644543.17652,33275,889417.29,2605009.54707,0.0,5632956.24162,2.932270262531276,3.0563399173126284,-0.12406965478135223,-0.14143830910359784,0.017368654322245602
2025-10-20 08:00:00,2.921,3.061,2.891,3.008,5555521.08,2025-10-20 11:59:59.999,16608545.32711,80011,2946130.02,8809634.32235,0.0,16711007.408640001,2.960014285459809,3.049328598568938,-0.08931431310912918,-0.13101350990470412,0.04169919679557493
2025-10-20 12:00:00,3.009,3.012,2.935,2.951,2580532.11,2025-10-20 15:59:59.999,7677185.63924,46548,1215362.44,3616300.16721,0.0,7615150.25661,2.9585049495773346,3.0426593228027365,-0.08415437322540198,-0.1216416825688437,0.037487309343441716
2025-10-20 16:00:00,2.95,2.95,2.848,2.912,2918423.56,2025-10-20 19:59:59.999,8429365.20866,48689,1358518.34,3924943.56896,0.0,8498449.40672,2.950000701408923,3.032663096005119,-0.08266239459619573,-0.11384582497431411,0.031183430378118382
2025-10-20 20:00:00,2.912,2.927,2.889,2.908,552234.73,2025-10-20 23:59:59.999,1606231.77806,14310,288515.42,839406.72949,0.0,1605898.59484,2.94835059208071,3.030744006885584,-0.08239341480487417,-0.10755534294042612,0.02516192813555196
2025-10-21 00:00:00,2.907,2.911,2.789,2.8,2478634.95,2025-10-21 03:59:59.999,7031403.83955,40884,1170393.53,3318885.16288,0.0,6940177.86,2.9227662288638485,3.0147209881446333,-0.09195475928078478,-0.10443522620849786,0.012480466927713083
2025-10-21 04:00:00,2.8,2.802,2.67,2.735,8210131.18,2025-10-21 07:59:59.999,22512408.22223,115644,3831347.59,10515775.14215,0.0,22454708.777299996,2.8470919858176114,2.9590611690046225,-0.1119691831870111,-0.10594201760420052,-0.006027165582810579
2025-10-21 08:00:00,2.735,2.74,2.664,2.692,3048536.59,2025-10-21 11:59:59.999,8212523.9034,38361,1222786.86,3293309.72592,0.0,8206660.50028,2.823784888116648,2.9393255483465834,-0.11554066022993537,-0.1078617461293475,-0.007678914100587866
2025-10-21 12:00:00,2.691,2.952,2.683,2.933,5673384.07,2025-10-21 15:59:59.999,16037398.78609,86286,2980820.93,8433232.84236,0.0,16640035.47731,2.850915586789436,2.938507516225912,-0.08759192943647642,-0.1038077827907733,0.016215853354296872
2025-10-21 16:00:00,2.933,2.943,2.817,2.853,3229262.11,2025-10-21 19:59:59.999,9290391.15641,50493,1565823.94,4504749.02824,0.0,9213084.79983,2.8512140314591554,2.9322104330123393,-0.08099640155318388,-0.09924550654325542,0.01824910499007154
2025-10-21 20:00:00,2.854,2.857,2.692,2.701,2011608.2,2025-10-21 23:59:59.999,5560404.36572,32037,919583.8,2542445.591,0.0,5433353.7482,2.83689020856763,2.9212958939555755,-0.08440568538794535,-0.09627754231219342,0.011871856924248067
2025-10-22 00:00:00,2.7,2.757,2.691,2.743,1825063.39,2025-10-22 03:59:59.999,4969328.04273,22429,961664.23,2619884.18483,0.0,5006148.878769999,2.8281810417179085,2.9134134628189314,-0.08523242110102291,-0.09406851806995932,0.008836096968936405
2025-10-22 04:00:00,2.742,2.77,2.719,2.765,1065249.71,2025-10-22 07:59:59.999,2921293.31484,13773,519315.86,1424749.14983,0.0,2945415.44815,2.824381496777308,2.909389520520703,-0.085008023743395,-0.09225641920464646,0.007248395461251458
2025-10-22 08:00:00,2.765,2.766,2.67,2.71,2011291.4,2025-10-22 11:59:59.999,5459378.83572,26503,921240.26,2500466.19709,0.0,5450599.694,2.8108486509092225,2.8989433437543224,-0.08809469284509985,-0.09142407393273715,0.0033293810876372926
2025-10-22 12:00:00,2.709,2.815,2.702,2.759,2156219.08,2025-10-22 15:59:59.999000,5946108.50756,29202,1200012.16,3312108.27179,,5949008.44172,2.8040897004197474,2.8909399705670737,-0.08685027014732638,-0.090509313175655,0.003659043028328618
