open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,EMA12,EMA26,MACD,Signal,Hist
2025-05-23 07:00:00,2657.1,2672.81,2651.35,2655.2,25220.213,2025-05-23 07:59:59.999,67149071.537646,131140,12040.0615,32065296.919449,0.0,2671.5122650510666,2652.3047846594923,19.207480391574336,22.78005710231705,-3.5725767107427124
2025-05-23 08:00:00,2655.2,2676.0,2653.61,2669.39,17863.7056,2025-05-23 08:59:59.999,47611162.623309,116901,8205.1037,21871021.563052,0.0,2671.185762735518,2653.5703561661967,17.615406569321294,21.7471269957179,-4.131720426396605
2025-05-23 09:00:00,2669.39,2689.21,2665.4,2682.95,21228.3249,2025-05-23 09:59:59.999,56880080.943938,142020,10852.1904,29078592.812382,0.0,2672.995645391592,2655.746626079812,17.249019311780103,20.84750545893034,-3.5984861471502363
2025-05-23 10:00:00,2682.95,2683.59,2657.75,2671.55,22486.7636,2025-05-23 10:59:59.999,59981146.242268,139240,9128.192,24347409.020982,0.0,2672.77323840827,2656.917246370196,15.855992038073964,19.849202774759064,-3.9932107366851
2025-05-23 11:00:00,2671.54,2671.99,2551.0,2566.79,112696.3855,2025-05-23 11:59:59.999,293040785.83857,488559,47024.5054,122274816.499383,0.0,2656.468124806998,2650.2411540464777,6.226970760520089,17.12475637191127,-10.897785611391182
2025-05-23 12:00:00,2566.78,2568.41,2498.3,2548.5,143939.7769,2025-05-23 12:59:59.999,365516919.657366,653156,71127.1665,180669536.411354,0.0,2639.8576440674597,2642.7047722652574,-2.8471281977977014,13.130379457969477,-15.977507655767178
2025-05-23 13:00:00,2548.5,2584.35,2537.08,2582.28,69055.9882,2025-05-23 13:59:59.999,177239205.261404,403300,36678.6056,94140452.693871,0.0,2630.999544980158,2638.2288632085715,-7.229318228413376,9.058439920692907,-16.28775814910628
2025-05-23 14:00:00,2582.27,2591.95,2571.99,2574.37,41825.7554,2025-05-23 14:59:59.999,107982821.408929,236135,21050.6666,54351272.600902,0.0,2622.287307290903,2633.4985770449734,-11.2112697540706,5.004497985740206,-16.215767739810804
2025-05-23 15:00:00,2574.38,2582.2,2565.63,2568.53,33093.4986,2025-05-23 15:59:59.999,85170802.293761,228920,15576.1246,40091990.648795,0.0,2614.0169523230716,2628.686089856457,-14.66913753338531,1.0697708819151026,-15.738908415300413
2025-05-23 16:00:00,2568.53,2575.95,2545.91,2567.12,39433.009,2025-05-23 16:59:59.999,100941743.34465,227380,18988.9339,48605822.791548,0.0,2606.8020365810607,2624.125638755979,-17.32360217491805,-2.6089037294515283,-14.714698445466523
2025-05-23 17:00:00,2567.11,2587.18,2566.07,2577.2,20285.3893,2025-05-23 17:59:59.999,52278230.275167,153419,10601.4187,27321961.381018,0.0,2602.2478771070514,2620.6496655147953,-18.40178840774388,-5.767480665109999,-12.63430774263388
