open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore,EMA12,EMA26,MACD,Signal,Hist
2024-10-12 16:00:00,63157.5,63400.0,63063.4,63064.06,491.72842,2024-10-12 16:59:59.999,31082537.6453982,113256,241.81956,15288108.4338824,0.0,63064.06,63064.06,0.0,0.0,0.0
2024-10-12 17:00:00,63064.06,63260.0,63048.0,63103.47,321.78631,2024-10-12 17:59:59.999,20319532.2049846,72999,141.36436,8926018.2409114,0.0,63070.123076923075,63066.97925925926,3.1438176638184814,0.6287635327636963,2.515054131054785
2024-10-12 18:00:00,63103.46,63177.64,62936.0,62936.01,371.62018,2024-10-12 18:59:59.999,23424325.1909093,95379,131.93564,8316912.9866471,0.0,63049.490295857984,63057.27783264746,-7.787536789473961,-1.054496531683835,-6.733040257790126
2024-10-12 19:00:00,62936.01,63075.61,62911.0,63000.01,352.604,2024-10-12 19:59:59.999,22210002.0820823,67684,119.20861,7510314.8547854,0.0,63041.877942649066,63053.035770969866,-11.157828320800036,-3.0751628895070753,-8.082665431292961
2024-10-12 20:00:00,63000.01,63113.21,63000.0,63043.29,207.96238,2024-10-12 20:59:59.999,13117085.2359372,50295,112.56461,7100309.9905619,0.0,63042.095182241515,63052.313862009134,-10.218679767618596,-4.50386626512938,-5.714813502489216
2024-10-12 21:00:00,63043.29,63225.24,63043.28,63221.16,172.79716,2024-10-12 21:59:59.999,10911310.2289271,45920,97.28084,6142900.3292154,0.0,63069.64361574282,63064.82098334179,4.822632401024748,-2.6385665318985545,7.461198932923303
2024-10-12 22:00:00,63221.16,63324.0,63140.0,63296.63,208.14162,2024-10-12 22:59:59.999,13164768.976119,71040,106.12703,6712816.8396748,0.0,63104.56459793623,63081.99202161277,22.572576323458634,2.403662039172883,20.16891428428575
2024-10-12 23:00:00,63296.63,63388.0,63169.82,63206.22,385.40944,2024-10-12 23:59:59.999,24389566.7350138,79970,234.64134,14852743.5595876,0.0,63120.203890561424,63091.1940940859,29.009796475525945,7.724888926443496,21.284907549082448
2024-10-13 00:00:00,63206.23,63285.72,63035.0,63190.23,392.73552,2024-10-13 00:59:59.999,24823027.9573971,62824,195.14206,12337798.3854162,0.0,63130.97713816736,63098.530087116575,32.447051050789014,12.6693213513126,19.777729699476414
2024-10-13 01:00:00,63190.24,63190.24,62818.0,62879.26,906.08765,2024-10-13 01:59:59.999,57058699.2125238,92106,412.13829,25954927.0608536,0.0,63092.25142460316,63082.287858441276,9.963566161881317,12.128170313426345,-2.164604151545028
